Stock,PE,Marketcap,Beta,Sector
KBH,8.18,2189677420,0.8645937006551392,Consumer Durables
KBLM,127.07,101584580,-0.008032412284849978,Finance
KBLMR,,,-0.12689856717387224,Finance
KBLMU,,,-0.10687839776496713,Finance
KBLMW,,,0.8829324499459091,Finance
KBR,17.11,3143352300,1.5018542736277216,Industrial Services
KBSF,-0.4,8317110,0.30470077787316,Consumer Non-Durables
KBWB,,,0.9099807537468688,Miscellaneous
KBWD,,,0.5641616085758051,Miscellaneous
KBWP,,,0.5704047266889114,Miscellaneous
KBWR,,,0.7977202578848903,Miscellaneous
KBWY,,,0.6294308228320477,Miscellaneous
KCAPL,,945106800,0.05459920952668498,Finance
KCCB,,,-0.004518326144314214,Miscellaneous
KCE,,,0.9341122660824966,Miscellaneous
KCNY,,,-0.005383240622354762,Miscellaneous
KDMN,-9.92,287445600,1.1599114812444686,Health Technology
KDP,15.99,39654591100,0.2890794838322294,Consumer Non-Durables
KE,12.43,362220750,0.9072016294478925,Electronic Technology
KEG,-0.4,34635800,2.2203921355155116,Industrial Services
KELYA,58.65,913492000,0.7761059946984232,Commercial Services
KEM,4.47,922215900,2.154694631469662,Electronic Technology
KEMQ,,,1.1044450984871101,Miscellaneous
KEMX,,,-0.03412678558810676,Miscellaneous
KEN,-8.18,1003873550,0.39621961440029707,Utilities
KEP,-8.52,,0.39876852407434465,Utilities
KEQU,14.06,59774720,0.3006587622854331,Producer Manufacturing
KEX,51.23,4635139380,1.2546890406144355,Transportation
KEY,9.28,16102391300,0.9408942943169423,Finance
KEYS,51.55,14094388000,1.3109966448141475,Electronic Technology
KEYW,-24.48,564423750,1.2500564937636676,Electronic Technology
KF,-2.84,143700480,0.7787271834618208,Miscellaneous
KFFB,121.82,64061100,0.29146531775771595,Finance
KFRC,11.44,883379750,0.8699304728137918,Commercial Services
KFS,-2.74,54034240,0.3844568493913415,Finance
KFY,25.84,2430961320,1.349784643100444,Commercial Services
KFYP,,,0.1732641011325475,Miscellaneous
KGC,-62.88,4095021000,-0.1913023459560096,Non-Energy Minerals
KGJI,1.19,50973894,-0.11878520422114085,Consumer Durables
KGRN,,,0.5359114650117136,Miscellaneous
KHC,-3.3,33717239500,0.5608320754063728,Consumer Non-Durables
KIDS,-51.28,570240300,1.2776904147461325,Health Technology
KIE,,,0.794625291625259,Miscellaneous
KIM,23.84,7343496000,0.6654169742236475,Finance
KIN,-4.77,309699700,1.147305960959975,Health Technology
KINS,-65.11,96059480,0.4868155975052903,Finance
KIO,,,0.3406831831106661,Miscellaneous
KIQ,42.17,66038000,0.4685055369857001,Producer Manufacturing
KIRK,13.92,57524220,0.5769143598229141,Retail Trade
KKR,7.13,18772889292,1.432473168304156,Finance
KL,21.68,7247514120,-0.29928656971442075,Non-Energy Minerals
KLAC,12.2,16658173400,1.4898990699251689,Electronic Technology
KLDO,,467389440,-0.19757644946638733,Health Technology
KLDW,,,0.8579249780620365,Miscellaneous
KLIC,14.18,1260737800,1.4058378938030178,Electronic Technology
KLXE,,456035300,-0.37807641923175744,Industrial Services
KMB,25.03,43967942550,0.3261658989921335,Consumer Non-Durables
KMDA,9.84,219608295,0.3381356321828277,Health Technology
KMED,,,-0.020751133864328447,Miscellaneous
KMF,44.56,549780000,1.0411729266479723,Miscellaneous
KMI,29.34,45161613000,0.8115581900130696,Industrial Services
KMPA,,1664830840,0.016189581720830244,Finance
KMPH,-0.71,45630400,1.2427523171387456,Health Technology
KMPR,17.91,5388623690,0.7980353002436719,Finance
KMT,10.16,2533492500,1.610678347170312,Producer Manufacturing
KMX,16.23,13009509760,0.7667778174794195,Retail Trade
KN,22.31,1429888460,1.4330677797665166,Electronic Technology
KNAB,,,0.04015886102328722,Miscellaneous
KNDI,-17.8,248182320,1.1381648382898246,Consumer Durables
KNG,,,0.7356938033544443,Miscellaneous
KNL,12.6,977247120,0.8667749720155031,Producer Manufacturing
KNOP,9.91,615954960,0.5648021910353396,Industrial Services
KNOW,,,0.8491345473842632,Miscellaneous
KNSA,-4.2,834242512,1.3787565631061776,Health Technology
KNSL,39.15,1783553940,0.6527323607653588,Finance
KNX,11.12,4785009160,1.356983361100677,Transportation
KO,31.29,209593984300,0.35948751389309974,Consumer Non-Durables
KOD,,364690560,0.27186999981287824,Health Technology
KODK,-3.46,100192330,1.166333447375603,Electronic Technology
KOF,17.72,,0.5597485705490479,Consumer Non-Durables
KOIN,,,1.09950501755662,Miscellaneous
KOL,,,0.9766667099270699,Miscellaneous
KOLD,,,0.20390888466608587,Miscellaneous
KOMP,,,-0.19555647130769926,Miscellaneous
KOOL,-0.11,5794005,0.5324251732862515,Health Technology
KOP,32.32,550475680,1.0073364812507437,Process Industries
KOPN,-2.03,87724300,1.782089976429391,Electronic Technology
KORP,,,0.01150154853128994,Miscellaneous
KORU,,,2.729487496533357,Miscellaneous
KOS,-23.42,2472032640,1.793699636555172,Energy Minerals
KOSS,20.9,15550500,0.4851634158475488,Consumer Durables
KPFS,,,0.20880425614921896,Distribution Services
KPTI,-1.64,343272960,1.9419670552197361,Health Technology
KR,6.12,18400416420,0.4842996390308759,Retail Trade
KRA,13.5,783431520,1.7614762556539754,Process Industries
KRC,28.84,7442056440,0.6313560466149976,Finance
KRE,,,0.8652641623270035,Miscellaneous
KREF,12.51,1135609360,0.3371324798492064,Finance
KRG,-41.37,1275842400,0.7790166416116447,Finance
KRMA,,,0.8407803794075484,Miscellaneous
KRNT,79.25,998002697,1.2058942922197304,Producer Manufacturing
KRNY,29.8,1226947950,0.5799005085980102,Finance
KRO,8.88,1461599880,1.350375288085508,Process Industries
KRP,,793236973,0.8059544312780716,Miscellaneous
KRYS,-30.01,453830480,1.2000786914592068,Health Technology
KSA,,,0.5378864053985241,Miscellaneous
KSM,,,0.02034967165300397,Miscellaneous
KSS,10.24,8047347120,0.9061015013870993,Retail Trade
KSU,19.63,11394495360,0.967569484537462,Transportation
KT,9.05,,0.23926956364310312,Communications
KTB,,,-7.18539729276334,Consumer Non-Durables
KTCC,-7.39,55521600,0.3012544883165137,Electronic Technology
KTF,,,-0.02242112471129595,Miscellaneous
KTH,,,-0.042761938790854354,Finance
KTN,,,0.002221674735596412,Finance
KTOS,1304.73,2335381650,1.3370048582313796,Electronic Technology
KTOV,-0.12,,1.4338246130372518,Health Technology
KTOVW,,,0.7097617718396328,Health Technology
KTP,,,0.3087942140022822,Finance
KURA,-9.78,610578150,1.5862636178026688,Health Technology
KURE,,,0.9038419648795054,Miscellaneous
KVHI,-15.24,166105200,0.7636786664999993,Electronic Technology
KW,19.89,2929073700,0.7965286213504399,Finance
KWEB,,,1.3607244381607249,Miscellaneous
KWR,39.83,2411587240,1.1522772782063826,Process Industries
KXI,,,0.49028160588828357,Miscellaneous
KXIN,28.5,92527200,0.6449896141987673,Retail Trade
KXINW,,,,Retail Trade
KYN,17.5,1876818000,1.021991451331936,Finance
KZIA,-1.71,,0.331500242859985,Health Technology
KZR,-2.2,181056930,-0.47192540208216416,Health Technology
L,21.95,15659047680,0.8398202302752195,Finance
LABD,,,-4.669180171006454,Miscellaneous
LABL,-35.51,1021808820,0.8839745443784119,Commercial Services
LABU,,,4.679136283796962,Miscellaneous
LAC,-12.49,357606080,1.2609214487006775,Non-Energy Minerals
LACK,,,0.03311981814191973,Miscellaneous
LACQ,,,0.011026687117597921,Finance
LACQU,-268.04,234509500,0.026051713083022458,Finance
LACQW,,,0.3080043494915043,Finance
LAD,10.12,2642572500,0.47890367040038656,Retail Trade
LADR,10.32,1904125870,0.6213354841612097,Finance
LAIX,-4.61,,0.04519275193995469,Technology Services
LAKE,67.33,98954200,0.27975673816202506,Process Industries
LAMR,22.71,7820068128,0.7634372737227473,Finance
LANC,26.36,3956044150,0.24546413987142962,Consumer Non-Durables
LAND,,228928800,0.41685931429065926,Finance
LANDP,,477058080,0.0034918802412417568,Finance
LARK,9.69,102086200,0.25428642598285084,Finance
LASR,67.82,691623450,1.3551970795887154,Electronic Technology
LAUR,13.84,3607718400,0.8240301782885133,Commercial Services
LAWS,35.86,328982920,0.3351244892773458,Distribution Services
LAZ,7.87,4043508560,1.3045634769225158,Finance
LAZY,-7.48,44562720,0.37801717284784564,Retail Trade
LB,9.73,6181283980,1.0267889613257903,Retail Trade
LBAI,11.76,777295810,0.7587992370032731,Finance
LBC,12.19,560364100,0.5997946239084708,Finance
LBDC,,,0.6796253235501999,Miscellaneous
LBJ,,,2.468145500747869,Miscellaneous
LBRDA,248.97,17693248640,0.9963999523342696,Communications
LBRDK,250.57,17807550800,1.0027406430290344,Communications
LBRT,7.24,1434787743,1.4050832253587828,Industrial Services
LBTYA,23.57,19982014200,1.0158441439488468,Consumer Services
LBTYB,23.7,20095732980,0.34436652460664213,Consumer Services
LBTYK,23.23,19689594480,1.0332911769570925,Consumer Services
LBY,-4.34,41437080,0.623665392419122,Consumer Durables
LC,-11.05,1295766000,1.5414082902615909,Finance
LCAHU,,,,Finance
LCI,-0.72,206844240,1.4702345843097668,Health Technology
LCII,15.37,2072993050,1.2753658860940862,Producer Manufacturing
LCNB,13.05,225853730,0.5395356906150975,Finance
LCUT,31.84,163191600,0.3625764833332615,Consumer Durables
LD,,,-0.052360880434071166,Miscellaneous
LDL,11.19,316960480,1.1360728857296831,Process Industries
LDOS,16.76,10863489960,0.9021732332144483,Technology Services
LDP,-11.43,677280600,0.24606817443522605,Miscellaneous
LDRI,,,0.020134489831384314,Miscellaneous
LDRS,,,0.7540151572481503,Miscellaneous
LDSF,,,0.03737700115843059,Miscellaneous
LDUR,,,-0.016752712683220584,Miscellaneous
LE,33.84,398920130,1.4258473857499796,Retail Trade
LEA,7.49,7410926830,0.91694848497725,Producer Manufacturing
LEAD,,,0.9699968603456937,Miscellaneous
LEAF,-6.62,185890260,0.18518446150406898,Technology Services
LECO,16.39,4769032000,1.1710730467235553,Producer Manufacturing
LEDS,-3.1,10228650,1.0153642156152387,Electronic Technology
LEE,8.59,145461960,0.5889986950720182,Consumer Services
LEG,16.49,4661362190,0.9961688518141268,Consumer Durables
LEGH,,319421160,0.1448864841152822,Consumer Durables
LEGR,,,0.9298737261257058,Miscellaneous
LEJU,-25.76,,1.0169486511344723,Finance
LEMB,,,0.20762976558098817,Miscellaneous
LEN,9.06,16048870500,0.7801774601039724,Consumer Durables
LEND,,,-0.2560295653076704,Miscellaneous
LEO,,,-0.006194353983197317,Miscellaneous
LEU,-0.26,28560388,0.7970468514884321,Non-Energy Minerals
LEVI,16.72,7622348446,0.6304362908315057,Consumer Non-Durables
LEVL,12.16,180443280,0.29152685496807607,Finance
LEXEA,-15.89,2363592210,0.9820759398288307,Consumer Services
LEXEB,-16.02,2439837120,0.38547580048305946,Consumer Services
LFAC,,39200625,0.01983372083706887,Finance
LFACU,183.22,157268250,0.022903241669491543,Finance
LFACW,,,1.0798261921006787,Finance
LFC,18.27,,1.1733672607986438,Finance
LFEQ,,,0.8373669752184466,Miscellaneous
LFUS,24.65,4035693670,1.3621209371024967,Producer Manufacturing
LFVN,24.37,160894800,1.307604816940476,Health Technology
LGC,112.01,377250000,-0.027343853761268404,Finance
LGCY,,14477919,1.412732652038989,Energy Minerals
LGI,,,0.7219367511129973,Miscellaneous
LGIH,10.56,1563553200,0.7650964327328134,Consumer Durables
LGL,21.14,38594160,0.33171639442910095,Electronic Technology
LGLV,,,0.6958755683241139,Miscellaneous
LGND,2.89,2104433240,1.515039908825618,Health Technology
LGOV,,,0.018838258674309778,Miscellaneous
LH,18.3,16017085000,0.8310751135014701,Health Services
LHC,139.76,206000000,0.02192138132174604,Finance
LHCG,44.97,3567187200,0.8469178215163518,Health Services
LIFE,-0.44,15019344,1.2200285794461019,Health Technology
LII,27.24,10357865980,0.8684986423532,Producer Manufacturing
LILA,-8.84,3092835900,1.0983740729300226,Consumer Services
LILAK,-8.91,3118231620,1.1395368707972915,Consumer Services
LIN,16.83,97996401300,0.7863542443466777,Process Industries
LINC,-12.96,69396250,0.5494139712314644,Commercial Services
LIND,48.82,747439680,0.6128592254278292,Consumer Services
LINDW,,,0.260403098506544,Consumer Services
LION,20.11,779097690,0.5793362279719023,Finance
LIQT,-77.48,177539100,0.8080180438190331,Producer Manufacturing
LIT,,,1.049928360647248,Miscellaneous
LITB,-1.63,,0.19910973332677062,Retail Trade
LITE,78.35,3091908000,2.1272456927824495,Electronic Technology
LIVE,3.34,13409100,0.13767589005855185,Technology Services
LIVN,-16.04,3474279900,1.1800472542752887,Health Technology
LIVX,-5.25,196915320,1.1849247075678953,Commercial Services
LJPC,-0.79,146063610,2.009004489636599,Health Technology
LK,-8.91,,-20.265489354746304,Consumer Non-Durables
LKCO,31.1,1239757960,1.2212011337332855,Technology Services
LKFN,13.3,1118219850,0.726605173736978,Finance
LKOR,,,0.0041107460271435775,Miscellaneous
LKQ,18.86,8053946100,0.9829434335042703,Consumer Durables
LKSD,-1.17,162523500,1.0455226199272405,Commercial Services
LL,-4.8,275089150,0.9849479884261978,Retail Trade
LLEX,-0.95,52192810,2.0453449779109025,Energy Minerals
LLIT,-2.95,26710500,0.9992160600254464,Health Technology
LLL,24.29,19231909060,0.6323684980162497,Electronic Technology
LLNW,180.12,353845800,1.2974800273360778,Technology Services
LLQD,,,0.000370007068962262,Miscellaneous
LLY,46.06,112558146140,0.6089627658105383,Health Technology
LM,-85.26,3084692000,0.9344866539785238,Finance
LMAT,22.3,507708510,0.7809576587194432,Health Technology
LMB,25.39,69169150,0.5500288964325418,Miscellaneous
LMBS,,,-0.019279292807196903,Miscellaneous
LMFA,-2.1,4123000,-0.25269033384079076,Commercial Services
LMFAW,,,,Commercial Services
LMHA,,2336468000,0.16783536029831503,Finance
LMHB,,2159804000,0.2273247896590347,Finance
LMLP,,,1.6892376857963605,Miscellaneous
LMNR,38.69,336798350,0.7545284083354094,Process Industries
LMNX,114.92,949014700,1.0373172578803573,Health Technology
LMRK,3.65,380765000,0.2625579581448115,Finance
LMRKN,,628199000,0.06128873505202366,Finance
LMRKO,,635536000,0.11193199183657283,Finance
LMRKP,,649451000,-0.07013559746625282,Finance
LMST,11.55,111631290,0.016638738117141245,Finance
LMT,17.17,95741820320,0.8134698081050615,Electronic Technology
LN,-60.88,,1.225362305160125,Technology Services
LNC,8.31,12029291350,1.2478577901118586,Finance
LND,4.59,,0.15455540348431418,Process Industries
LNDC,40.34,289495360,0.4713152514568188,Process Industries
LNG,63.03,16263416520,1.048777627099399,Industrial Services
LNGR,,,0.7477707891070882,Miscellaneous
LNN,65.41,856192680,1.1552097724639028,Producer Manufacturing
LNT,21.6,11214750540,0.15676607191184372,Utilities
LNTH,21.81,931291800,1.4188600477146591,Health Technology
LOAC,,,-0.004011130078211638,Finance
LOACR,,,-0.7859826245700032,Finance
LOACU,-3781.48,,-0.10923569868854624,Finance
LOACW,,,0.37086165281517103,Finance
LOAN,12.41,57380400,-0.020455226669556396,Finance
LOB,15.05,623491141,1.0238538502558039,Finance
LOCO,-38.33,402777840,0.32492285869530096,Consumer Services
LODE,-1.47,15026940,0.18009822266473627,Non-Energy Minerals
LOGC,-10.92,341233980,-0.3223592489670439,Health Technology
LOGI,23.23,5981029408,1.364201757541803,Electronic Technology
LOGM,102.7,3578786090,0.9805015931220388,Technology Services
LOMA,17.21,,1.1267212733169767,Non-Energy Minerals
LONE,-1.94,68563000,1.6356562711721585,Energy Minerals
LOOP,-16.26,294693750,-0.1173093296524854,Communications
LOPE,24.99,5783005280,0.5859998152166838,Commercial Services
LOR,,,0.6854362925491394,Miscellaneous
LORL,23.89,1048617615,0.7278191594923141,Consumer Services
LOUP,,,0.054156045672468844,Miscellaneous
LOV,-44.21,,0.04244964884372877,Consumer Services
LOVE,-13.88,523579385,0.005701123659431034,Retail Trade
LOW,31.89,74157600000,1.0427692427127608,Retail Trade
LOWC,,,0.7879417354426547,Miscellaneous
LPCN,-2.76,37599750,-0.20754663795579495,Health Technology
LPG,-7.56,389486080,1.0990267420928717,Transportation
LPI,2.66,624505200,2.032020102676835,Energy Minerals
LPL,-25.77,,1.263716400599498,Distribution Services
LPLA,13.86,6693155700,1.226142203326851,Finance
LPSN,-41.46,1804664180,1.5965979177279757,Technology Services
LPT,17.79,7038709190,0.540802763853826,Finance
LPTH,-15,25398395,0.5228415837692166,Electronic Technology
LPTX,-1.1,33276050,0.8827969893375357,Health Technology
LPX,9.81,2817014900,0.7219394674500252,Non-Energy Minerals
LQD,,,0.013264162786114529,Miscellaneous
LQDA,-3.43,185124990,-0.39663062058853926,Health Technology
LQDH,,,0.15052348595807002,Miscellaneous
LQDI,,,-0.00878258258139622,Miscellaneous
LQDT,-12.86,188247520,0.6355592842800498,Consumer Services
LRAD,-380,105207560,0.6045414574884915,Electronic Technology
LRCX,10.23,26178753470,1.4390690397842836,Electronic Technology
LRET,,,0.8022367375255538,Miscellaneous
LRGE,,,0.6331483459220962,Miscellaneous
LRGF,,,0.964343638485101,Miscellaneous
LRN,27.7,1228944570,0.1602442614654837,Consumer Services
LSAF,,,0.013912713146016163,Miscellaneous
LSBK,22.55,88803000,0.054244326687636034,Finance
LSCC,-115.94,1689830400,1.2344965053386345,Electronic Technology
LSI,21.65,4489825240,0.24455115723454296,Finance
LSLT,,,-0.046318856089524706,Miscellaneous
LSST,,,0.005680270421243558,Miscellaneous
LSTR,15.03,3865592500,0.9031130065668049,Transportation
LSXMA,17.65,23305810470,0.8597743067631048,Consumer Services
LSXMB,18.72,23626727060,0.11677135745265523,Consumer Services
LSXMK,17.71,23420856040,0.8742795270183648,Consumer Services
LTBR,-1.55,27469323,0.4143334442670956,Commercial Services
LTC,11.45,1778320250,0.42750233087802236,Finance
LTHM,8.16,922726320,-0.7025733917999836,Process Industries
LTL,,,1.0236345288414037,Miscellaneous
LTM,192.58,,1.0420354253457151,Transportation
LTPZ,,,-0.14141185154471184,Miscellaneous
LTRPA,-22.82,799570050,1.7318861915938568,Consumer Services
LTRPB,-25.91,937711730,0.15946868036621706,Consumer Services
LTRX,40.32,79062720,1.0712778043655227,Electronic Technology
LTS,-145.62,475836800,1.1620465677115244,Finance
LTSF,,3613385700,-0.02788177714124349,Finance
LTSK,,3668404330,-0.07313887362649012,Finance
LTSL,,3494426500,0.05717794127808826,Finance
LTXB,11.19,1777696000,1.0157790694458049,Finance
LUB,-2.28,39137560,0.3800355424822662,Consumer Services
LULU,45.15,21619217782,1.3055812708385182,Retail Trade
LUNA,37.72,118213200,0.7292081723425163,Electronic Technology
LUV,11.32,25849894000,0.8472174383506673,Transportation
LVHB,,,0.5600056980299891,Miscellaneous
LVHD,,,0.45213107636936506,Miscellaneous
LVHE,,,0.4248915471191139,Miscellaneous
LVHI,,,0.22087028102437534,Miscellaneous
LVIN,,,0.3773041905983887,Miscellaneous
LVL,,,0.48242112261650183,Miscellaneous
LVS,26.96,42504220000,1.4424288011782291,Consumer Services
LVUS,,,0.4805671909973513,Miscellaneous
LW,19.34,8666734500,0.3346253521582939,Consumer Non-Durables
LWAY,-9.93,33643350,0.30398993845265776,Consumer Non-Durables
LX,6.33,,1.4553265778554325,Finance
LXFR,62.69,651888120,1.1416098309550522,Producer Manufacturing
LXFT,47.16,1307644980,0.8127915431578353,Technology Services
LXP,8.14,2153739560,0.6039655502624752,Finance
LXRX,-5.61,571743360,1.7884652546974436,Health Technology
LXU,-0.87,96379500,1.6089754307537125,Producer Manufacturing
LYB,7.01,27496779750,1.031221117042078,Process Industries
LYFT,-9.51,16744816193,-0.6385615647629779,Technology Services
LYG,9.58,,0.6415697670382463,Finance
LYL,20.34,11078370,0.4717670341230545,Finance
LYTS,-4.72,91820520,0.9015718792799204,Producer Manufacturing
LYV,-411.72,12871275780,1.1902601624725138,Consumer Services
LZB,14.95,1501953210,0.9839037144985935,Consumer Durables
M,5.91,6354073000,0.8851816137454883,Retail Trade
MA,40.23,256987571400,1.4479480750137195,Finance
MAA,55.82,13016063280,0.3588193536730738,Finance
MAAX,,,,Miscellaneous
MAC,51.37,5509598975,0.7138586466151811,Finance
MACK,-1.28,78189980,0.7764532634952583,Health Technology
MAG,-145.4,840894130,0.027773154194609517,Non-Energy Minerals
MAGA,,,0.8100217588359859,Miscellaneous
MAGS,44.65,116182880,0.6710152214734044,Electronic Technology
MAIN,13.91,2486260440,0.6002584451099301,Finance
MAMS,29.26,111003200,0.16607355413532232,Technology Services
MAN,10.85,5115891920,1.1449769032425938,Commercial Services
MANH,40.66,4229034650,1.2253096557496295,Technology Services
MANT,29.05,2447499732,1.1114986260725184,Electronic Technology
MANU,96.17,740004760,0.7197617769246378,Consumer Services
MAR,22.84,41570346760,1.099120602416132,Consumer Services
MARA,-1.23,17417373,1.5271947962243597,Commercial Services
MARK,-2.55,43005000,2.1255815030438185,Distribution Services
MARPS,7.86,5400000,0.8876718803621774,Energy Minerals
MAS,15.34,10250731080,1.0111891449707018,Producer Manufacturing
MASI,34.49,6975763440,1.1640911890047132,Health Technology
MAT,-8.26,3402436250,1.2608381497813743,Consumer Durables
MATW,15.14,1079737870,0.8363614665998393,Consumer Durables
MATX,13.78,1465505720,1.2064821947986009,Transportation
MAV,,,0.01714846771089354,Miscellaneous
MAXR,,404047320,0.7233711048682145,Electronic Technology
MAYS,216.53,70552300,-0.06226592078321451,Finance
MBB,,,-0.041710174969294314,Miscellaneous
MBCN,10.01,127869820,0.5424235025828734,Finance
MBG,,,-0.035174981857140984,Miscellaneous
MBI,-3.68,799896600,0.8830105158321706,Finance
MBII,-7.69,170516500,0.8584142491666605,Process Industries
MBIN,9.51,522412800,0.7430262766309677,Finance
MBINP,,785054400,0.3510745125554004,Finance
MBIO,-2.78,97135885,1.036306048086042,Health Technology
MBOT,-2.16,23735262,-0.3181310437886938,Health Technology
MBRX,-2.34,54230400,0.8245656059588445,Health Technology
MBSD,,,-0.012790631535205347,Miscellaneous
MBT,47.41,,0.7638178654846891,Communications
MBTF,24.34,210558180,0.7855820574197423,Finance
MBUU,12.85,748551439,1.2912150605847403,Consumer Durables
MBWM,12.1,506649550,0.7811288656109899,Finance
MC,12.06,2311258435,1.2332695288241897,Finance
MCA,70.18,483404300,-0.02775323189623944,Miscellaneous
MCB,11.82,330593330,0.576123949495242,Finance
MCBC,12.22,345546600,0.796427554747119,Finance
MCC,-1.77,151437720,0.22321627826341645,Miscellaneous
MCD,26.09,151390248120,0.3936710317102356,Consumer Services
MCEF,,,0.003965153343516746,Miscellaneous
MCEP,-1.02,15851711,1.204262557384728,Energy Minerals
MCF,-0.43,73618140,1.4442194844524763,Energy Minerals
MCFT,8.23,371858640,1.3055046148867995,Consumer Durables
MCHI,,,1.107184360703212,Miscellaneous
MCHP,52.81,19041297810,1.454584518271586,Electronic Technology
MCHX,-60.6,186394360,0.40856594690473613,Technology Services
MCI,,,0.048952750910867836,Finance
MCK,1384,23201958680,0.76747360642707,Distribution Services
MCN,,,0.6604786787354208,Miscellaneous
MCO,26.42,34674048000,1.2252586571751891,Commercial Services
MCR,,,0.1313258006846,Miscellaneous
MCRB,-1.55,140133950,1.6626171625948032,Health Technology
MCRI,22.11,773937580,1.1211575345765543,Consumer Services
MCRN,23.71,809362960,1.4976660482179678,Producer Manufacturing
MCRO,,,0.15513462146057447,Miscellaneous
MCS,21.8,976183605,0.6853468433249401,Consumer Services
MCV,,,-0.04316070517607225,Miscellaneous
MCX,,,0.059944580750267686,Miscellaneous
MCY,18.78,3191100450,0.4994390564506765,Finance
MD,-45.22,2134027080,0.7552463611436635,Health Services
MDB,-59.44,7748766021,2.1979717154426925,Technology Services
MDC,9.23,1933605030,0.7354254508529129,Consumer Durables
MDCA,-1.58,201302573,0.7706092282083294,Commercial Services
MDCO,-12.57,2634214150,1.291771732112268,Health Technology
MDGL,-34.27,1424623200,1.9877387344483943,Health Technology
MDGS,-0.6,,0.7068418344360166,Health Technology
MDGSW,,,0.19943495091758573,Health Technology
MDIV,,,0.4092259905197033,Miscellaneous
MDJH,,29470800,1.484631813882241,Finance
MDLQ,,,0.3461195853551427,Finance
MDLX,,,0.5535932215149362,Finance
MDLY,-6.18,14659092,-0.03388950480787033,Finance
MDLZ,30.36,73246374000,0.4760206680238618,Consumer Non-Durables
MDP,-859.07,2338347360,0.8915070484063075,Consumer Services
MDR,-0.42,1097220360,1.4230882173031019,Industrial Services
MDRR,,,0.0042654780909472815,Finance
MDRX,-16.45,1619441740,1.3343844051294942,Technology Services
MDSO,99.3,5675090150,1.2975387214266234,Technology Services
MDT,25.57,124122006000,0.6760619327549021,Health Technology
MDU,18.19,4888688440,0.32326651949104124,Utilities
MDWD,-204.12,119315810,0.6418946435826876,Health Technology
MDY,,,0.9463837758400092,Miscellaneous
MDYG,,,0.9756957425115427,Miscellaneous
MDYV,,,0.911568861920419,Miscellaneous
MEAR,,,-0.004237524811356121,Miscellaneous
MEC,,320995900,0.8808093365401113,Producer Manufacturing
MED,23.89,1534247100,1.2191622230775658,Retail Trade
MEDP,24.69,1933509620,1.6537609866968352,Commercial Services
MEET,42.2,291488400,1.3137006762985173,Technology Services
MEI,8.79,910989810,1.2696873915254927,Electronic Technology
MEIP,-4.45,203889400,0.8527541399806747,Health Technology
MELI,-2108.9,28137475880,1.9061224677902984,Technology Services
MELR,27.56,43900360,-0.03737188850742081,Finance
MEN,-48.34,321742040,-0.03129440406323726,Miscellaneous
MEOH,7.7,3193438820,1.462684148640413,Process Industries
MERC,6.03,940778830,1.1560604333575795,Process Industries
MESA,5.18,262528320,0.04484342211656979,Transportation
MESO,-5.31,,1.289867898158159,Health Technology
MET,9.08,43916551490,1.0016634639473143,Finance
METC,8.28,229884160,1.149943139525096,Energy Minerals
MEXX,,,1.7570691646115184,Miscellaneous
MFA,10.52,3171914240,0.34225106312373355,Finance
MFAC,246.8,211823832,-0.029159787635280304,Finance
MFC,8.11,33049268100,0.9657614019398266,Finance
MFCB,-4.17,155308650,0.5188433408674535,Finance
MFD,,,0.532173958872111,Miscellaneous
MFDX,,,0.662945865913781,Miscellaneous
MFEM,,,0.7518277826316997,Miscellaneous
MFG,40.83,,0.5811801225415348,Finance
MFGP,29.17,,1.054870986665301,Technology Services
MFIN,-17.6,164075330,1.1907475417572149,Finance
MFINL,,637114100,-0.015441465560788164,Finance
MFL,34.19,494163840,-0.07832839983527987,Miscellaneous
MFM,,,-0.07469171741510358,Miscellaneous
MFMS,,,0.07930713796285235,Miscellaneous
MFNC,16.78,169170750,0.10049139789957573,Finance
MFO,,11691928200,0.05026682239290202,Finance
MFSF,12.93,257475960,0.8249249099251121,Finance
MFT,,,-0.040283224532188605,Miscellaneous
MFUS,,,0.7900610321654012,Miscellaneous
MFV,-423.13,40846520,0.34197639503889293,Miscellaneous
MG,-288.33,395887720,0.6012263400545008,Industrial Services
MGA,5.33,13873184020,1.035031942074892,Producer Manufacturing
MGC,,,1.0028022786214918,Miscellaneous
MGEE,26.98,2296408320,0.24358931938069664,Utilities
MGEN,-1.78,73306470,1.786761049488043,Health Technology
MGF,,,-0.023029159457342217,Miscellaneous
MGI,-2.01,78383490,1.2592523214734066,Commercial Services
MGIC,19.43,416551320,0.6577152290085465,Technology Services
MGK,,,1.1770398413254481,Miscellaneous
MGLN,126.06,1587625320,0.9070720082414495,Health Services
MGM,50.16,13333328820,1.509220948045047,Consumer Services
MGNX,-4.82,895102040,1.3892398633646008,Health Technology
MGP,32.01,2783736031,0.6146431676632064,Finance
MGPI,27.55,1024473150,0.7887546552376739,Process Industries
MGR,,1313254350,-0.041551895427482444,Finance
MGRC,16.32,1362790280,0.8485143289806972,Finance
MGTA,-3.17,565009594,0.02571458951170121,Health Technology
MGTX,-5.05,733879430,-0.20752069320029298,Health Technology
MGU,,,0.5393497043277997,Miscellaneous
MGV,,,0.8544393452518199,Miscellaneous
MGY,30.63,2731325810,1.1878817571632556,Energy Minerals
